state/州,district/地区,market,commodity_name/名字,min_price,max_price,date,类别+10
1,4,21,9,12.5,16,727,10
4,8,18,18,4,8,720,9
1,1,1,19,141.5,153.05,814,9
1,1,22,10,16,24,807,9
1,1,22,10,10,12.5,726,10
1,1,22,10,10,12,724,9
1,1,19,17,54,61.05,720,10
1,1,28,17,58.5,62,720,10
1,4,24,19,120,145,814,11
1,4,21,10,1.5,10.05,727,9
1,1,19,19,125,148.05,720,11
1,1,28,19,125,159.85,720,11
1,1,1,23,50.25,75,723,11
1,1,1,22,37,49.8,723,11
4,7,15,22,55.6,60.85,723,10
2,5,5,22,30,56.4,723,10
1,1,19,23,75.05,75.05,720,12
1,1,19,22,47.5,47.5,720,9
1,1,28,22,48.25,52,720,9
1,1,22,10,11,13,720,10
1,4,21,10,3,12,720,9
1,1,19,30,21,31.3,720,10
4,8,18,6,12,17,723,13
2,5,5,29,68,91,723,6
1,1,1,30,20.3,34.3,723,10
1,1,22,27,27,32,724,10
1,1,28,30,17.5,27.5,724,10
1,4,30,13,54,54.35,807,7
1,1,1,13,47.55,51.4,727,10
1,4,24,13,53.5,53.7,727,10
1,2,25,13,53.2,53.78,727,10
1,2,25,13,53,54,727,10
1,3,26,13,40,49.45,727,10
1,4,30,13,54.05,54.35,726,10
1,4,4,13,53.3,53.95,727,10
1,2,29,13,53.7,54.35,727,10
1,2,29,13,54.05,54.2,727,10
1,4,31,13,52.5,54.5,727,10
1,4,31,13,53.7,53.8,727,9
1,4,31,13,52.5,53.9,727,10
1,4,21,27,15,15,724,10
1,1,19,17,58.75,58.75,726,10
1,4,12,1,80.55,110.55,720,10
1,4,4,13,53.55,54.25,807,10
1,2,29,13,53.95,54.6,807,11
1,1,19,22,48.05,50,726,7
1,1,19,30,29.1,32.45,726,10
1,1,1,17,56.65,63,727,10
1,1,19,17,55.55,55.55,727,10
1,1,28,22,45,48.55,807,9
1,4,24,19,125,152.65,727,10
1,2,25,19,150,150,727,9
1,3,26,19,131.25,153.5,727,10
1,2,29,19,141.3,163.3,727,10
1,2,29,19,130,148.75,727,10
1,2,10,29,73.25,84.05,827,10
2,5,5,29,60,87,827,10
4,9,16,30,16.19,29.19,827,10
1,2,25,22,53,59.8,727,10
1,2,25,22,35,50,727,11
1,3,26,22,37.5,47.4,727,11
1,1,19,22,43.6,43.6,727,9
1,1,19,30,20,32.55,727,10
1,2,29,30,26.5,52,727,10
1,3,26,19,132,151.75,814,10
1,4,24,19,110,130.7,906,10
1,3,26,19,120,149.5,906,10
1,1,19,19,40,40,906,9
1,1,1,23,61.75,70.75,726,10
1,1,1,22,39.15,48.75,726,10
1,1,28,22,43.4,43.4,726,10
1,1,28,22,49,51,724,10
2,5,5,29,60,91.53,720,9
1,2,29,13,53.55,54,803,10
1,2,35,13,54,54,803,10
4,8,18,6,11,17,802,10
4,8,20,10,12,16,724,10
1,4,12,15,58,58,723,10
1,4,12,29,85.25,93.8,718,9
1,4,30,13,53.9,54.35,731,10
1,4,21,9,12,15,812,9
1,2,10,13,51.5,53.85,807,10
4,8,20,18,12,16,904,8
2,10,17,2,39,46.2,810,9
1,4,31,13,53.5,55.85,826,9
1,4,31,13,54.5,55.3,826,10
1,4,31,13,55.15,55.75,826,10
1,3,3,1,96,159.25,816,10
1,2,25,19,145.05,145.05,723,8
1,4,12,1,131.25,131.25,729,9
1,2,23,13,53.7,53.75,726,10
1,3,26,13,46,48.5,726,10
4,8,20,9,20,24,724,10
1,4,11,13,53.75,53.95,726,10
1,4,4,13,53.4,53.9,726,8
1,4,31,13,53,54.5,812,10
1,1,1,23,45,61,725,10
2,5,5,15,25,68.8,907,9
1,1,1,22,30.9,47.3,725,10
2,5,5,22,40,54.6,725,9
1,1,19,17,45,45,807,10
1,1,1,17,52.75,60.9,802,9
1,1,1,19,130,154.35,802,11
1,4,11,19,145,155,802,10
1,4,21,25,33.5,39,812,10
4,8,8,2,68,78,1120,10
1,4,21,27,53.5,53.5,808,9
1,2,10,19,121.15,151.5,807,12
1,1,19,19,140.05,140.05,807,10
3,6,13,21,20,78.9,807,10
3,6,14,21,20,85,807,9
1,4,12,19,130,162.5,904,10
1,4,21,9,15,17.5,805,10
4,8,18,6,25,47,1010,10
4,8,20,11,14,16,903,10
1,1,22,10,18,25,803,10
1,4,11,13,53.5,54,729,9
1,4,31,13,53.6,53.8,729,10
1,4,31,13,53,53.75,729,10
2,5,5,7,18.64,19,923,10
1,2,10,19,115,137,907,9
1,4,11,19,121.25,145.05,907,10
3,6,6,22,28,35,724,10
4,9,16,2,20.9,65.39,913,11
2,10,17,2,38.25,46.3,913,10
1,1,19,23,63,63,807,10
2,5,5,22,47.01,57,831,10
1,1,19,22,41.7,41.7,807,11
3,6,13,22,30,56.81,807,9
1,1,1,19,135.75,152,726,10
1,1,28,19,147.5,159.7,726,10
1,3,3,1,95,130,727,12
1,4,12,1,57.5,116.55,727,8
1,2,10,29,85,89.6,807,10
1,2,25,13,54.75,55.1,917,10
1,1,19,30,32.5,35.05,807,10
1,2,25,13,54.05,54.4,917,10
1,2,29,13,54.85,55.55,917,10
1,2,29,13,54.8,55.3,917,9
1,1,19,23,85,85,906,9
1,1,28,30,17.75,22.75,802,10
2,5,5,7,18.61,19.42,1003,10
1,3,26,22,40.1,46.75,906,11
1,1,19,22,41.7,44.5,906,10
4,8,8,24,70,72,801,10
4,8,8,23,92,98,801,10
4,9,16,2,16.6,62.78,1111,10
1,4,21,9,8,9,923,10
1,1,28,17,60,62.55,724,12
2,5,5,7,17,21,915,10
1,2,10,7,20.05,20.05,727,9
1,1,22,10,24,33,1031,9
1,4,11,19,127.55,156.75,724,10
1,1,28,19,140,159.2,724,10
1,2,10,30,23.15,23.15,730,10
1,1,1,13,42.85,52.25,802,10
1,4,11,13,53.95,54.3,802,9
1,1,1,13,50,51.55,731,10
1,2,25,13,53.25,54.05,731,8
1,1,28,13,47.5,51.5,731,10
1,2,29,13,53.5,53.8,731,10
1,2,29,13,53.5,54,731,10
1,1,19,30,26.25,33.75,729,10
1,2,29,13,53.5,54.35,810,9
1,4,30,13,54.15,55,810,10
1,1,1,13,50.7,52.7,724,10
1,2,25,13,53.6,54,724,12
1,2,29,13,53.5,54,724,10
1,2,29,13,54,54.5,724,10
1,1,28,19,156.75,156.75,810,10
1,2,29,19,132.55,157.55,810,10
1,1,28,22,45.75,45.75,810,10
1,1,19,30,24.05,28.75,906,10
1,1,1,17,50.85,61.95,724,9
1,1,19,17,61.25,61.25,724,9
1,2,10,29,72.05,89.75,730,10
2,5,5,29,75,93,730,10
4,9,34,30,29,29,906,10
1,1,1,19,147.3,160,724,10
1,2,29,19,144.8,159.5,731,10
1,4,24,19,125,148.3,724,10
1,2,29,19,144.3,157.5,731,9
1,2,25,19,147.55,152.55,724,9
1,3,26,19,132.5,158.75,724,10
1,4,12,19,121.55,181.8,731,10
1,2,29,19,139,161.25,724,10
3,6,13,21,12,60,724,9
3,6,13,21,21,77,731,10
1,4,21,9,13,15,819,9
1,1,1,17,50,63.4,726,10
1,1,28,17,59.5,61.9,726,10
1,1,1,23,48,69.6,724,13
1,1,1,22,30.25,48.05,724,10
1,2,25,22,35,54.55,724,10
1,3,26,22,35,46.75,724,10
1,1,19,22,47,47,724,12
3,6,13,22,45,55.01,724,10
1,2,10,13,51.5,53.7,727,10
1,2,10,1,79.25,79.25,730,9
2,5,5,1,70,123.76,730,10
3,6,14,1,113.99,128.75,730,10
2,10,17,2,39.5,46,730,9
1,1,1,30,19.05,33.4,724,12
1,1,19,30,20.3,31.15,724,9
1,2,29,30,25,35,724,10
1,2,29,30,28,30.5,724,10
4,9,9,30,26.69,30.55,724,10
1,2,25,22,50,57.55,731,10
1,3,26,22,39,48,731,10
4,9,9,22,39.2,57.9,731,11
3,6,13,22,37.01,56.31,731,10
2,5,5,21,28.5,100,729,9
1,4,12,1,80.5,94.25,820,9
3,6,14,1,97,114,820,10
4,8,18,10,12,18,726,9
1,4,12,29,84.55,94.05,731,9
1,2,29,30,31.25,54,731,10
1,2,29,30,27.25,28.75,731,10
4,9,9,30,21.58,33.01,731,9
1,4,12,1,87.85,122.5,803,10
2,5,5,7,18.41,18.57,730,8
3,6,13,7,17.5,18.35,730,10
1,1,19,22,49.3,49.3,729,10
1,3,3,17,50,63.5,727,9
1,4,21,9,6.25,15,730,10
2,10,17,2,41.5,46.2,1118,8
1,1,28,30,20,26.25,923,10
4,8,20,8,32,42,903,10
1,4,11,13,54,54.25,724,10
1,1,28,13,47.5,51,724,9
1,4,30,13,54,54.25,724,11
4,8,20,11,8,12,826,10
1,1,28,30,22.5,26,921,10
4,9,16,15,38.79,51.29,917,9
1,2,10,19,126.75,156,727,10
1,3,3,19,146.75,155,727,9
4,8,8,23,99,108,730,10
1,4,12,1,96.25,115.75,724,13
2,5,5,1,57,125,724,10
3,6,14,1,104,132,724,11
2,10,17,2,39.4,46.1,724,10
1,3,3,21,23.5,57.75,727,10
3,6,6,6,18,20,724,10
1,2,25,13,53.4,53.81,725,10
1,2,25,13,53.5,54.15,725,10
1,2,29,13,54,54.75,725,10
1,2,29,13,54,54.2,725,10
2,5,5,7,13.01,18.7,724,10
1,4,21,9,6,15.05,724,9
3,6,6,9,28,30,724,9
1,2,29,13,53.45,53.8,730,11
3,6,13,7,17.5,18.84,820,9
1,4,12,1,67.5,93.75,810,10
4,9,9,30,22.85,31.65,904,10
3,6,13,21,17.01,77.8,726,10
1,4,12,1,92.25,108,910,9
4,8,20,10,10,16,729,9
4,8,8,23,100,120,806,9
1,2,25,13,53.75,54.15,803,9
1,2,25,13,53.5,54.1,803,11
1,4,11,13,54,54.75,803,8
1,4,4,13,53,54.5,803,10
1,2,29,13,54.25,54.45,803,10
1,4,21,25,7,25,724,10
1,2,23,13,53.9,53.9,724,10
1,2,29,19,148.05,158.05,730,9
3,6,6,3,14,15,1108,10
4,8,20,26,30,40,918,11
1,4,12,15,78.55,78.55,725,10
1,2,10,13,52.5,54.15,810,10
1,4,12,15,55,73.5,803,10
1,1,1,17,42.25,60.75,803,9
1,3,26,19,107.75,146.75,725,10
1,4,11,19,126.25,157.05,725,13
1,2,29,19,142.55,163.25,725,10
1,4,12,19,135,177.5,725,10
1,4,4,13,53.95,55,810,10
1,1,19,13,50.05,50.05,810,10
1,2,29,13,54.4,54.5,810,10
2,5,5,15,34.01,47.9,724,10
3,6,14,15,53,54,724,10
1,3,3,23,50.25,85,727,10
1,3,3,22,28,45,727,10
4,9,9,22,54.82,54.82,727,10
1,1,22,10,16,22,805,9
2,5,5,22,42.01,51.01,802,10
1,4,24,13,53.5,53.95,724,10
1,4,4,13,53.25,54.1,724,10
1,2,29,13,53.8,54.4,724,9
1,2,29,13,53.9,54.05,724,10
2,5,5,29,75,93.51,729,10
1,2,10,29,83,87.5,727,9
1,3,26,19,135,155,803,10
1,4,11,19,145.3,155.5,803,10
1,2,29,19,136.25,141.75,803,10
2,5,5,15,40,68.4,730,9
1,4,12,19,133.25,165.25,803,10
4,7,15,22,35.59,61.89,730,10
4,9,9,30,19.85,30.33,727,10
1,2,25,22,52.5,60.55,725,9
1,2,25,22,50,53.35,725,10
1,3,26,22,37.25,51,725,10
1,2,10,19,105,147.3,810,10
1,4,12,19,135,168.9,810,10
2,5,5,21,32,128,725,9
1,1,28,22,48.4,48.4,805,9
4,9,9,30,26.12,31.56,725,10
1,4,12,29,86.65,93.55,725,10
1,2,29,30,27.5,50,725,9
1,2,29,30,30,32.25,725,9
1,2,29,19,129,148,917,10
4,8,20,26,60,80,730,10
1,1,1,22,22.75,39.25,803,10
4,8,20,25,14,18,730,10
1,2,25,22,45,55,803,10
1,2,25,22,50.05,50.05,803,10
1,3,26,22,41.75,48,803,10
1,1,1,13,52.3,52.3,726,9
1,2,10,19,70.55,155,730,10
2,5,5,19,145,165.01,730,10
1,4,12,29,84.55,94.75,803,9
4,9,9,22,43.4,51.89,810,10
1,1,1,30,25,25,803,9
1,3,26,30,31,33.55,803,10
1,1,22,27,38,50,810,10
1,2,29,30,26.5,49.55,803,9
1,4,12,29,81.25,92,810,10
1,1,19,30,26.05,32.25,810,10
4,9,9,30,16.89,29.15,810,10
4,8,18,6,40,60,729,9
4,8,20,8,20,28,729,10
1,4,4,13,53.5,54.25,731,9
1,2,29,13,54,54.5,731,10
1,4,31,13,53.65,53.65,731,9
1,4,31,13,53,54,731,13
1,2,25,13,55.78,56.05,919,12
1,4,21,25,27.5,42.5,814,10
1,4,4,13,54.8,55.55,919,9
4,8,18,6,12,18,726,9
4,8,20,8,36,40,726,14
1,1,28,22,40.5,50,802,10
2,5,5,21,20,89,724,9
2,5,5,22,53,53,918,10
1,2,25,13,55,55.16,916,9
1,2,25,13,54.5,54.65,916,10
1,1,19,17,57.6,57.6,729,9
1,1,22,12,13,15,727,11
1,2,10,13,51.65,53.65,731,10
2,5,5,15,35,63.5,803,15
1,1,28,17,59.45,59.45,803,10
2,5,5,22,38.5,59.1,724,9
1,1,1,30,24.1,30.55,727,10
1,2,29,13,54.8,55.55,916,11
1,2,29,13,55.1,55.25,916,10
2,10,17,2,38.5,46,807,10
1,2,29,19,142.8,160.5,729,10
2,5,5,19,120,158.76,729,9
1,1,22,27,25,33,827,10
1,1,28,19,151.5,162.55,803,10
2,5,5,19,130,152.01,803,9
1,4,31,13,54.75,55.2,916,10
1,1,1,22,33,44.55,808,9
2,5,5,29,70,91.2,724,10
1,4,31,13,53.75,55.2,916,10
1,1,1,13,52.4,52.5,816,10
1,1,22,10,21,33,810,9
3,6,13,7,17.6,18.81,828,10
1,3,3,1,97.25,125,809,9
1,4,31,13,54,54.7,916,9
1,1,28,17,50,56.3,809,10
3,6,14,1,98,123,829,10
2,10,17,2,38,39,829,9
1,1,28,19,153,153.8,809,11
4,8,20,26,70,80,806,10
1,1,28,22,43.5,50,809,10
1,1,22,27,25,31,809,9
1,1,1,17,45,59.45,807,10
1,1,28,17,51.25,56.75,807,10
2,5,5,1,76,121.51,802,9
1,4,30,13,53.8,54,729,10
1,1,28,19,150,158.05,807,10
1,3,3,8,30,31.5,809,12
1,1,1,17,53,61.55,816,10
4,8,20,26,70,90,801,5
2,5,5,7,15.2,18.29,802,10
1,1,28,30,17,17,729,9
4,9,16,2,21.69,52.69,1205,10
1,4,11,19,139.55,141.8,1009,9
2,5,5,3,80,95.25,1111,10
1,1,1,19,142.5,155,816,10
2,10,17,2,39,40.25,1127,12
1,1,22,10,10.5,12,730,10
1,4,12,1,82.55,150,730,10
4,8,20,9,20,22,801,10
1,4,30,13,54.1,54.6,809,10
1,2,25,13,54.5,54.55,801,12
1,2,25,13,54.5,54.5,801,10
1,2,29,13,53.55,54.2,801,14
1,2,29,13,53.75,54.35,801,9
1,2,35,13,54.65,54.65,801,10
2,5,5,22,38.9,53,808,11
1,4,24,13,53.9,54.15,809,10
1,2,25,13,54.25,54.36,809,13
1,3,3,13,50,53.2,809,10
1,4,4,13,54,54.65,809,9
1,4,12,1,84.6,92.9,907,10
1,4,12,15,55,60,801,10
4,9,16,2,35.29,64.38,907,9
1,1,19,17,55,55,801,10
3,6,14,21,24,100.1,814,9
3,6,13,21,21,94.4,820,10
1,1,1,13,54.35,54.5,921,9
1,4,24,19,130,145.9,801,10
1,3,26,19,138,156.55,801,12
1,2,29,19,139,159.55,801,9
1,4,12,19,136.5,169.05,801,9
1,2,10,13,53,54.9,921,12
1,1,28,22,46.5,46.5,813,10
1,1,22,27,11,13,829,12
2,10,17,2,39,39.1,1205,10
1,1,1,23,58.5,69.75,727,9
1,1,1,22,32.5,53.5,727,10
1,2,25,22,55,56.1,801,10
1,3,26,22,41,47.2,801,12
1,3,3,19,146.25,157.75,809,10
1,1,1,22,35,35,816,9
1,4,12,29,87.25,91.05,801,9
1,3,26,30,32.5,37.1,801,10
1,1,19,30,27.5,32.75,801,12
1,2,29,30,25.6,35,801,9
1,1,28,17,40,64,919,10
4,9,9,17,57.11,57.11,919,10
1,1,28,22,48.5,50,729,12
1,2,29,19,147.05,159.45,726,10
1,1,1,30,24.4,30.8,816,10
4,8,18,6,11,17,907,13
4,9,16,22,21.95,66.33,917,12
4,9,9,30,22.12,28.11,816,12
1,1,1,17,52.3,61.8,730,9
4,8,8,5,40,46,1105,10
3,6,13,22,35.01,60.71,820,10
1,3,3,23,50,87,809,13
1,3,3,22,35,43,809,10
1,2,29,13,54.65,54.9,913,9
1,2,29,13,54.4,54.85,913,10
1,3,3,30,24.75,35.2,809,10
1,1,19,22,40.25,40.25,819,13
4,8,18,6,9,12,1105,10
1,1,1,19,142.6,155.75,730,10
1,4,11,13,55,55.35,831,10
2,5,5,7,17.61,18.42,829,10
1,2,10,29,84.55,84.55,820,10
4,8,20,9,28,32,808,9
1,4,12,15,50.55,82.5,727,10
1,1,22,10,15,20,809,10
4,9,9,30,25.51,30.01,820,9
1,4,12,1,98.75,105.25,1001,10
1,1,22,12,28,40,809,10
1,4,12,19,131.55,175,727,10
2,5,5,7,17.11,18.48,826,10
1,2,23,13,54.4,54.5,830,9
1,4,11,13,54.5,55.2,830,13
3,6,6,3,12,18,1120,9
1,4,12,29,86.75,96.7,727,10
1,3,27,23,45,52,1003,10
1,3,27,22,35.5,45.7,1003,9
1,1,28,22,40,51.05,1003,10
1,2,35,22,54.25,55.05,730,9
2,5,5,3,86,91,1118,10
4,8,20,9,32,40,909,10
1,1,19,30,24.05,32.75,731,10
4,9,16,15,32.15,62.6,913,10
2,5,5,29,68,92.26,726,10
1,4,21,9,13,15,731,11
1,2,10,7,43,43,1016,10
3,6,14,1,116.01,143.51,1210,10
1,4,11,13,54,55,801,10
1,4,4,13,53.75,54.5,801,10
1,1,1,17,33.45,65.95,921,10
1,1,1,19,58,145.8,1012,10
4,9,9,17,57.51,57.51,921,10
1,2,10,19,121.25,125.05,1012,10
1,3,3,8,70,113,1016,9
1,2,29,19,117.5,144.5,1012,10
1,4,12,1,76.05,120,813,9
2,5,5,1,73.01,112,813,10
2,10,17,2,39,46.2,813,9
1,4,12,19,130,170.75,913,10
1,1,28,19,150,153.55,820,9
1,3,3,30,29.5,31.35,812,10
1,2,25,13,54.45,54.75,907,11
1,4,4,13,54.75,55.5,907,10
1,2,29,13,54.6,55.2,907,10
1,4,12,19,131.25,171.15,808,11
4,9,16,2,34.6,64.09,1209,10
1,4,12,13,54,55,828,10
1,4,31,13,54,55.1,828,10
1,4,31,13,54.25,54.5,828,10
1,4,31,13,54.55,55.25,828,9
2,10,17,2,35.5,46.2,1209,10
1,1,22,27,27,33,801,10
1,4,24,19,125,144.5,802,10
1,1,28,19,150,158,802,13
1,2,29,19,120,153.5,802,10
4,8,8,15,54,75,817,10
4,8,8,4,90,98,807,10
4,8,18,18,3,7,817,10
1,4,30,13,53.75,54.05,820,10
2,5,5,7,17,19.52,1018,17
1,2,29,19,138.05,149.05,916,10
1,1,1,15,30.5,40.75,820,9
1,1,1,17,54.1,62.8,820,9
1,1,1,19,122.5,150.85,820,11
1,4,12,15,54,71,907,10
1,4,30,13,53.55,54.35,805,11
4,8,20,18,17,18,731,10
4,8,18,18,4,10,907,10
1,1,1,22,31.55,50,820,9
4,8,8,21,47,82,731,10
1,1,1,30,20.05,30.25,820,10
1,1,1,19,134.8,143.4,921,10
1,2,10,19,130,135.55,921,9
1,3,3,23,50,99.25,812,10
1,2,25,22,45.55,51.25,812,11
1,1,28,19,144.05,150.05,827,9
1,1,1,13,50.9,51.35,813,9
1,1,28,13,48,51.25,814,10
1,2,29,13,53.75,54.3,814,10
1,2,29,13,54.2,54.2,814,14
1,4,24,19,131.25,136,907,11
3,6,14,1,97.62,109,805,10
2,10,17,2,39,44.5,805,10
1,4,12,19,133,162.5,907,10
1,1,1,17,51.55,59.85,808,10
1,1,22,27,24,32,814,10
1,1,1,19,122.35,144.05,808,10
1,2,29,19,135,157.3,808,10
1,1,1,17,50.25,60.15,813,9
4,8,20,11,6,8,917,10
1,1,19,30,27.5,33.5,803,15
3,6,6,3,19,20,1127,10
3,6,13,7,17.91,18.34,731,9
1,1,1,23,70,74,731,10
1,1,19,23,53.35,72.55,731,10
1,1,1,22,33.25,45.05,731,14
1,1,1,19,133.3,156.1,813,10
2,5,5,21,31.4,95,802,10
4,9,16,22,42.35,67.25,913,10
3,6,6,21,40,70,813,9
1,2,23,13,53.35,53.35,806,10
1,2,25,13,53.6,53.91,806,10
1,4,11,13,54,54.3,806,10
1,4,4,13,53.2,54.25,806,9
1,2,29,13,54,54.7,806,10
1,2,29,13,54,54.25,806,10
1,4,31,13,53,54.4,806,9
1,4,31,13,53.75,53.75,806,10
1,4,31,13,53.25,53.95,806,10
1,1,22,10,15,21,801,10
1,1,28,17,57.5,60,802,10
1,3,26,19,138,142.25,916,13
1,1,28,19,144,144,916,10
1,1,28,22,51.25,51.25,801,10
1,1,28,30,21.25,30.5,801,10
2,5,5,29,78.01,92.71,803,10
1,1,28,17,50,56.6,806,15
4,8,18,18,5,11,806,9
1,1,28,19,150,151.81,816,10
1,2,29,19,135,156.55,816,12
1,4,11,19,140.05,155,806,10
1,1,28,19,157.8,157.8,806,10
2,5,5,22,44,51.16,911,10
3,6,13,22,55,60,911,10
1,1,1,22,30,53.85,813,10
1,2,10,13,53.25,54.7,829,10
2,5,5,1,71,121,731,10
3,6,14,1,104.51,117.52,731,10
2,10,17,2,38.7,46,731,10
2,5,5,3,40,40,731,9
1,1,19,17,35,35,805,9
1,4,21,25,15,30.55,806,10
1,2,29,13,54,54.75,829,10
1,1,1,30,20.05,32.55,813,10
4,9,9,30,19.59,28.53,813,10
2,5,5,7,18.07,18.54,731,12
4,9,16,30,25.69,28.39,813,9
1,1,28,17,52.5,60.5,801,10
1,1,19,23,50.05,50.05,806,9
1,1,19,22,45.5,46.45,806,10
3,6,14,21,20,74.8,805,9
1,1,28,19,158.05,158.05,801,9
1,3,3,19,131.75,144.5,928,8
4,8,8,20,84,125,803,13
1,4,12,15,30,65,920,11
1,1,19,30,30.5,32.8,806,12
1,2,29,30,28,30,806,10
1,2,29,30,30,31.4,806,10
4,9,9,30,22.11,29.59,806,10
4,9,9,22,38.19,78.83,919,10
3,6,6,26,60,80,916,10
2,5,5,22,48.01,54,919,10
4,9,16,30,22.09,27.69,913,10
4,9,34,30,28.7,29.5,913,13
1,1,22,27,27,35,806,10
1,1,19,23,68.55,68.55,805,10
1,4,12,1,35,122.5,821,12
2,10,17,2,39.5,46.2,821,10
1,1,19,22,43.5,43.5,805,10
1,4,24,13,53.75,54.05,731,10
1,4,12,29,84.6,92.9,907,9
4,9,16,30,22.25,28.45,907,10
1,1,22,27,23,27,911,10
1,2,10,13,42.55,44.5,1001,10
1,1,19,30,25,33.3,805,10
4,9,9,30,26.19,28.29,805,10
2,5,5,15,39,75.02,731,10
1,4,31,13,45,45,1001,8
1,4,24,19,120,151.6,731,9
2,5,5,21,31.9,95,731,9
1,1,22,12,28,36,814,9
3,6,13,7,17.61,18.7,821,10
2,5,5,22,40.7,57.6,731,9
1,4,21,9,15,19.5,821,10
2,5,5,29,60,93.61,731,10
1,1,22,27,26,33,823,10
1,2,29,13,53.77,53.77,822,10
4,8,8,14,54,56,821,10
4,8,20,25,32,40,802,10
1,3,3,17,51.25,55.55,812,9
1,3,3,19,125,156,812,10
1,2,29,19,143.75,158.75,812,10
1,1,22,10,15,21,814,10
1,4,30,13,54.25,54.5,808,10
1,2,29,19,136.25,157.3,822,11
4,8,18,6,30,60,827,14
1,4,12,15,48.5,49.25,813,10
2,5,5,15,32,66.21,813,12
2,5,5,29,67.03,87.02,919,10
2,5,5,22,44.96,52.15,730,10
3,6,13,22,30,56.76,730,10
1,3,26,19,140,154.25,813,14
1,4,12,19,136.5,169.75,813,10
2,5,5,19,110.01,137,813,12
1,1,19,17,56.05,56.05,814,10
1,1,28,17,58.4,60.55,820,10
4,9,9,30,23.13,28.12,919,12
1,2,23,7,20,20,806,8
1,1,22,10,25,30,806,10
4,8,20,9,16,20,810,10
1,4,21,9,13,17.5,806,8
4,8,20,8,24,32,814,10
1,4,12,1,67.55,125,802,10
4,9,16,2,24.69,57.65,802,10
2,10,17,2,39,40,802,10
1,4,30,13,53.85,54.35,806,10
2,5,5,29,62,90.92,807,9
1,1,19,30,23.05,32.35,814,10
2,10,17,7,17,17.2,802,10
3,6,13,7,18.25,18.82,802,9
1,4,21,25,8.5,30,916,10
1,1,1,30,20.25,29.25,806,10
2,5,5,15,32,60,829,10
1,2,29,13,53.75,54.6,802,10
1,4,24,13,53.75,54.1,802,10
1,2,25,13,53.9,54.1,802,9
1,2,10,13,50.6,53.85,802,10
1,3,26,13,44.5,50,802,10
1,4,4,13,53.7,54.5,802,9
1,1,28,13,49,51.5,802,10
1,2,29,13,54.25,54.75,802,10
1,2,29,13,53.55,54,802,10
1,4,12,13,52,52,802,10
1,4,12,15,58,65,802,9
1,2,10,19,133.75,150,802,9
1,3,26,19,127.5,153.75,802,10
1,1,19,19,90.05,121.65,802,10
1,2,29,19,142.5,159.5,802,10
1,4,12,19,137.5,162.55,802,10
1,2,25,13,42.55,42.55,1010,10
1,2,25,22,35,45,806,9
1,3,26,22,37.4,49.2,806,10
3,6,13,22,35,56.61,806,10
3,6,13,21,17.01,62.22,802,10
1,2,25,22,50.55,53.55,802,10
1,3,26,22,43,47.4,802,10
1,1,19,22,44,47.75,802,10
4,7,15,22,58.2,62.2,802,10
3,6,13,22,40,56.75,802,9
1,4,12,29,86.25,93.55,802,14
1,3,26,30,30,33.65,802,10
1,1,19,30,22.5,33,802,10
1,2,29,30,28.85,55,802,10
4,9,9,30,18.56,29.5,802,10
4,9,16,30,20.29,27.25,802,10
1,4,21,25,19,22.55,730,10
1,1,1,13,51.85,52.8,820,11
1,4,12,29,84.05,94,806,10
1,4,12,19,134.5,169.5,826,9
2,5,5,19,146.51,146.51,826,10
1,2,25,13,53.75,54,812,10
1,3,3,13,50,53.3,812,10
1,2,29,13,53.7,54.2,812,10
1,3,26,30,20,23,806,9
1,4,21,9,14,21,814,9
3,6,13,22,38,57.9,814,9
1,1,1,23,55.55,55.55,921,10
1,2,10,19,127.3,127.3,829,10
1,1,1,22,30,41.05,921,10
4,9,9,22,32.34,79.62,921,10
1,2,29,19,140,158.05,829,10
1,4,12,19,138.75,167.5,829,10
4,9,9,17,51,51,821,12
4,9,9,22,58.89,58.89,814,10
3,6,13,7,17.91,18.76,814,9
4,9,16,2,30.4,61.29,1223,14
1,4,12,15,50,62.5,906,10
3,6,14,15,30,38,906,12
1,1,1,17,36.25,61.8,906,10
1,1,1,19,78.75,154.05,829,10
1,1,1,23,57.05,71,806,10
1,1,1,22,34.5,47.6,806,12
3,6,13,7,17.51,18.81,913,9
1,4,21,18,2.5,5.05,906,12
3,6,13,21,22,95.01,821,9
1,1,22,10,12,18,827,10
1,3,26,22,43,47.3,916,10
4,9,16,2,26.99,60.99,1025,11
1,4,12,15,67,67,822,9
2,10,17,2,39,39,1219,10
1,1,1,15,40.6,40.6,1001,10
1,1,1,19,55,147.85,906,9
4,9,9,30,18.69,28.37,921,10
1,1,28,22,48.4,50.15,803,10
2,5,5,22,42,57,803,10
1,3,26,30,32.5,36.8,809,10
1,3,3,1,60,120,812,9
1,3,3,8,15,29.75,812,10
1,4,12,19,132.5,165.75,923,10
2,5,5,19,123,142.01,923,9
1,4,24,13,53.9,54.25,812,10
1,3,26,13,45,48,812,9
1,2,29,13,54,54.65,812,10
1,2,29,13,53.5,54.2,812,10
2,10,17,2,40.1,40.5,816,10
1,4,24,19,120,135.05,812,10
1,3,26,19,146,152,812,9
1,2,29,19,145,155,812,10
1,4,12,19,126.25,162.5,812,11
1,1,1,17,30.25,66.95,1001,10
1,4,12,1,73,95,817,10
1,3,26,22,37,51,812,10
1,4,12,29,86.25,90.25,812,11
